PRECISION,PRECISION_RECALL_MIN_DEN,RECALL,MAP,MAP_MIN_DEN,MRR,NDCG,F1,HIT_RATE,ARHR_ALL_HITS,NOVELTY,AVERAGE_POPULARITY,DIVERSITY_MEAN_INTER_LIST,DIVERSITY_HERFINDAHL,COVERAGE_ITEM,COVERAGE_ITEM_HIT,ITEMS_IN_GT,COVERAGE_USER,COVERAGE_USER_HIT,USERS_IN_GT,DIVERSITY_GINI,SHANNON_ENTROPY,RATIO_DIVERSITY_HERFINDAHL,RATIO_DIVERSITY_GINI,RATIO_SHANNON_ENTROPY,RATIO_AVERAGE_POPULARITY,RATIO_NOVELTY,RECOMMENDER,PARAMS,TIMESTEPS
0.22915451488493607,0.28809138671086404,0.1813405086546286,0.1502070979707013,0.17849400264933898,0.4985239901404566,0.25809093376959774,0.20246285049413654,0.7838018741633199,0.823295031979775,0.023909992251298317,0.5025827931299669,0.9352393058986294,0.9934781946587092,0.19108936389389647,0.163018284831316,0.8550090136492403,0.9894039735099338,0.7754966887417218,0.9894039735099338,0.0457091658222635,7.878457169230725,0.9942899712632595,0.13065002878384951,0.728561929122428,1.8017908933278068,0.057607077119295,DiffusionAutoencoderRecommender_ItemKNNCFRecommender_TwoLevelRec,{'n_items_to_rank': 11},1
0.22335559167888464,0.2798358779031461,0.17506520405120396,0.1467185845190614,0.17407702804056502,0.4922706035783354,0.2519017169154004,0.19628389206737573,0.7754350736278447,0.808799682858419,0.023914976784520207,0.5034163996433402,0.9324481468412003,0.9932023933406596,0.18825650270409477,0.16224568632500644,0.8550090136492403,0.9894039735099338,0.7672185430463576,0.9894039735099338,0.04512758601433455,7.851485400503472,0.9940139445864061,0.12898770532466675,0.7260677093235928,1.8047794250581926,0.05761908650795139,DiffusionAutoencoderRecommender_ItemKNNCFRecommender_TwoLevelRec,{'n_items_to_rank': 11},2
0.22052183602133377,0.2754295621639991,0.1720299130752852,0.14462261484524602,0.1715227998318541,0.4906972466585931,0.24834433591261895,0.1932807705952422,0.7704149933065596,0.8019003925755966,0.023921574145014994,0.5026477796716572,0.9310752605960803,0.9930634210126071,0.18799896986865824,0.16404841617306207,0.8550090136492403,0.9894039735099338,0.7622516556291391,0.9894039735099338,0.0450824985152621,7.844200295468901,0.9938748587032851,0.1288588321994272,0.7253940177538047,1.8020238741632175,0.05763498173078595,DiffusionAutoencoderRecommender_ItemKNNCFRecommender_TwoLevelRec,{'n_items_to_rank': 11},3
0.2177159032957229,0.2718329667877851,0.1699714086130499,0.14270622252910986,0.16924802044218643,0.4890627988143053,0.24554821428656035,0.19090373929670612,0.7660642570281124,0.796169200611974,0.02396002592882519,0.4986840230763977,0.9320534495023329,0.9931634616784005,0.1887715683749678,0.16404841617306207,0.8550090136492403,0.9894039735099338,0.7579470198675496,0.9894039735099338,0.04589453442307425,7.869133735655067,0.9939749811128675,0.13117986590942116,0.7276997427062278,1.787813557705249,0.05772762479198176,DiffusionAutoencoderRecommender_ItemKNNCFRecommender_TwoLevelRec,{'n_items_to_rank': 11},4
0.21584950914770243,0.2696471069463027,0.16896215159909259,0.1414036870480996,0.16797782850031978,0.48744063555810635,0.24362948793062153,0.18954933650620967,0.7625502008032129,0.7925158305178424,0.024009969391369172,0.49319068686725537,0.9342022175172097,0.9933804636342082,0.19469482359000773,0.1661086788565542,0.8550090136492403,0.9894039735099338,0.7544701986754967,0.9894039735099338,0.04717659901644514,7.910849156956026,0.9941921603821903,0.13484437767666665,0.7315573847755251,1.7681196022198669,0.057847955106945355,DiffusionAutoencoderRecommender_ItemKNNCFRecommender_TwoLevelRec,{'n_items_to_rank': 11},5
0.20743841769193272,0.26069197424619,0.1655944762478688,0.13523055676451468,0.16169492825484316,0.483713757144983,0.23623305251696153,0.1841695823045868,0.7543507362784472,0.7769266882344231,0.02425850671993024,0.4665960744909231,0.9431838623671813,0.994289806570578,0.19907288179242855,0.17486479526139584,0.8550090136492403,0.9894039735099338,0.7463576158940397,0.9894039735099338,0.0525113452537954,8.077629421886245,0.9951022463477732,0.15009262683908883,0.7469804236963516,1.6727762457694064,0.05844676370976552,DiffusionAutoencoderRecommender_ItemKNNCFRecommender_TwoLevelRec,{'n_items_to_rank': 11},10
0.19627710577760968,0.2459173997577605,0.15774104621800977,0.12626347064899357,0.1514126921623671,0.4746205058328562,0.2253486781070649,0.17491168653061737,0.7404618473895582,0.7480058461358687,0.024417572848874306,0.4503680901504676,0.9458323951314322,0.9945604968223772,0.2016482101467937,0.17692505794488797,0.8550090136492403,0.9894039735099338,0.7326158940397351,0.9894039735099338,0.054884662823778324,8.142218770816868,0.9953731577820953,0.1568762555326682,0.7529533368755257,1.614597902218083,0.05883000660925458,DiffusionAutoencoderRecommender_ItemKNNCFRecommender_TwoLevelRec,{'n_items_to_rank': 11},15
0.18308418860628042,0.23048450415418234,0.15057739280862853,0.1157144487709801,0.13986879340554417,0.45896283546886046,0.21217624811361308,0.16524731236908946,0.7240629183400268,0.708276293002702,0.024572836196989627,0.4343620276322903,0.9488001377896523,0.9948586322599768,0.19495235642544426,0.16791140870460983,0.8550090136492403,0.9894039735099338,0.7163907284768212,0.9894039735099338,0.05631040600671552,8.185550077908893,0.9956715368278329,0.16095144230403546,0.7569604083120065,1.5572151623441584,0.05920408735234615,DiffusionAutoencoderRecommender_ItemKNNCFRecommender_TwoLevelRec,{'n_items_to_rank': 11},20
0.15166034508404427,0.1918537908246753,0.12911535437848573,0.09345177004313605,0.11419765463234469,0.41751762340366805,0.17973808799264815,0.13948272046458224,0.6629852744310576,0.6121944789740996,0.024846926443332203,0.40958411873621653,0.9478221505267933,0.9947656538826989,0.18568117434972958,0.15374710275560133,0.8550090136492403,0.9894039735099338,0.6559602649006623,0.9894039735099338,0.054415643183067366,8.138848224670927,0.9955784824774015,0.1555356616177114,0.752641644935145,1.4683848020235917,0.05986446138311757,DiffusionAutoencoderRecommender_ItemKNNCFRecommender_TwoLevelRec,{'n_items_to_rank': 11},30
0.12208835341365827,0.1578523087057243,0.10947104436370529,0.07383036776736628,0.09252016337795983,0.36284483170778287,0.1489135685565258,0.11543595018059634,0.5829986613119144,0.5090960402456395,0.02480743559982922,0.4139635230367185,0.9500524048775297,0.9949893426898132,0.17692505794488797,0.14293072366726758,0.8550090136492403,0.9894039735099338,0.5768211920529801,0.9894039735099338,0.053391061672022795,8.124432600815604,0.9958023540618947,0.1526071110414466,0.7513085571871332,1.4840852416222163,0.05976931488355905,DiffusionAutoencoderRecommender_ItemKNNCFRecommender_TwoLevelRec,{'n_items_to_rank': 11},40
