PRECISION,PRECISION_RECALL_MIN_DEN,RECALL,MAP,MAP_MIN_DEN,MRR,NDCG,F1,HIT_RATE,ARHR_ALL_HITS,NOVELTY,AVERAGE_POPULARITY,DIVERSITY_MEAN_INTER_LIST,DIVERSITY_HERFINDAHL,COVERAGE_ITEM,COVERAGE_ITEM_HIT,ITEMS_IN_GT,COVERAGE_USER,COVERAGE_USER_HIT,USERS_IN_GT,DIVERSITY_GINI,SHANNON_ENTROPY,RATIO_DIVERSITY_HERFINDAHL,RATIO_DIVERSITY_GINI,RATIO_SHANNON_ENTROPY,RATIO_AVERAGE_POPULARITY,RATIO_NOVELTY,RECOMMENDER,PARAMS,TIMESTEPS
0.23567603748326504,0.2964419848706981,0.1876580168004126,0.15816741171033213,0.18727769591214402,0.5188212506109116,0.2721537738696663,0.20894372826360383,0.7879852744310576,0.8655536165827327,0.024478779999731696,0.45014426400689095,0.9506362801274834,0.9950477204444731,0.2096317280453258,0.18207571465361833,0.8550090136492403,0.9894039735099338,0.779635761589404,0.9894039735099338,0.06083088791830555,8.285774191344045,0.9958607795173452,0.17387228829283813,0.7662286535864844,1.6137954714291705,0.05897747487367874,ItemKNNCFRecommender_DiffusionAutoencoderRecommender_TwoLevelRec,{'n_items_to_rank': 11},1
0.226455823293172,0.2828976620768778,0.17770260721471529,0.15082317364696826,0.17754763194880785,0.5029088576528356,0.2584895437203854,0.19913869008042967,0.7722556894243642,0.8328789363804439,0.02445736425307162,0.45215794297702755,0.9468476024040374,0.9946689160703501,0.20242080865310327,0.1813031161473088,0.8550090136492403,0.9894039735099338,0.7640728476821192,0.9894039735099338,0.05781739212255821,8.20620561384974,0.9954816656200437,0.16525884489758294,0.7588705331992616,1.6210146370672978,0.058925877258905475,ItemKNNCFRecommender_DiffusionAutoencoderRecommender_TwoLevelRec,{'n_items_to_rank': 11},2
0.22220548862115075,0.2772708559104126,0.17410157512948657,0.1473240116550854,0.17289578054807644,0.4974096783961253,0.2521214846830582,0.19523409552801513,0.7677376171352075,0.8195092539470072,0.024465496465852454,0.45135261187934256,0.9453453479188723,0.9945187157599609,0.19907288179242855,0.17975791913468966,0.8550090136492403,0.9894039735099338,0.7596026490066226,0.9894039735099338,0.057000392576140466,8.181825555528267,0.9953313425801386,0.16292362367147428,0.7566159823473282,1.6181274744788499,0.05894547044839262,ItemKNNCFRecommender_DiffusionAutoencoderRecommender_TwoLevelRec,{'n_items_to_rank': 11},3
0.21957831325301166,0.2735652929177014,0.17147861988638355,0.14470200909457873,0.1697780564655948,0.4940569818958384,0.2477757943304694,0.1925703544562129,0.7667336010709505,0.8093890110707385,0.024504422393151263,0.44709658680279124,0.9461700637977293,0.9946011735473801,0.19830028328611898,0.1800154519701262,0.8550090136492403,0.9894039735099338,0.7586092715231788,0.9894039735099338,0.05772887292389607,8.20050030094025,0.9954138677442783,0.16500583140138175,0.7583429332275541,1.602869357150663,0.059039255878027,ItemKNNCFRecommender_DiffusionAutoencoderRecommender_TwoLevelRec,{'n_items_to_rank': 11},4
0.21614792503346736,0.26945380729266194,0.16930747449667413,0.14217526189413676,0.16741381149334847,0.49248940205265646,0.24447323778916197,0.18988167943539805,0.7603748326639893,0.8017679182337829,0.024553387093224594,0.44157712855979797,0.9475917841519494,0.9947433217923008,0.19907288179242855,0.1800154519701262,0.8550090136492403,0.9894039735099338,0.752317880794702,0.9894039735099338,0.058874435262505576,8.230615443433496,0.9955561321393271,0.16828018020693633,0.7611278371547298,1.5830817525325385,0.059157228030573154,ItemKNNCFRecommender_DiffusionAutoencoderRecommender_TwoLevelRec,{'n_items_to_rank': 11},5
0.2045180722891578,0.2551378795605699,0.16161800537675905,0.13021393112131016,0.153524546398831,0.46998702481885346,0.22870843628079973,0.1805547441136552,0.7481593038821954,0.752718546142241,0.02477638423585206,0.4173929583177058,0.9534299373225118,0.995327039416031,0.19984548029873808,0.177440123615761,0.8550090136492403,0.9894039735099338,0.7402317880794702,0.9894039735099338,0.0626188413110044,8.333721573237906,0.9961403267220013,0.1789827767040379,0.7706625974791276,1.4963799825942614,0.05969450188067343,ItemKNNCFRecommender_DiffusionAutoencoderRecommender_TwoLevelRec,{'n_items_to_rank': 11},10
0.19211847389558417,0.23854020579673088,0.15161811460353222,0.11970222822506946,0.14125787320357291,0.4519189854656725,0.21408745822278277,0.16948234064777934,0.7260709504685409,0.7106175362826985,0.024887301460276415,0.4050891656440289,0.9539359894249242,0.9953776361581982,0.1970126191089364,0.17666752510945147,0.8550090136492403,0.9894039735099338,0.7183774834437087,0.9894039735099338,0.06302694471673168,8.343718116249025,0.9961909648070503,0.18014925438408091,0.7715870298272757,1.4522701127462272,0.059961738148846,ItemKNNCFRecommender_DiffusionAutoencoderRecommender_TwoLevelRec,{'n_items_to_rank': 11},15
0.17804551539491628,0.22127132870104677,0.1419755680042583,0.1071427442574529,0.1267829190807907,0.423098544973545,0.19648151034029487,0.1579777989019167,0.7059906291834003,0.653906299802386,0.024997036540287627,0.3933208808768013,0.9553885556171688,0.9955228684707594,0.19263456090651557,0.17100180272984805,0.8550090136492403,0.9894039735099338,0.6985099337748344,0.9894039735099338,0.06283340536881477,8.34645499710842,0.9963363157897487,0.17959606289783778,0.7718401234414018,1.4100800723916307,0.06022612624025388,ItemKNNCFRecommender_DiffusionAutoencoderRecommender_TwoLevelRec,{'n_items_to_rank': 11},20
0.14802543507363214,0.18601867788614915,0.12330607218981436,0.08303964535390258,0.09975647303457565,0.36490339665540267,0.16177713743298452,0.1345397382501248,0.6572958500669344,0.538754289645354,0.025109219489093504,0.3811662639276057,0.954010054163656,0.9953850413927016,0.18310584599536442,0.15477723409734742,0.8550090136492403,0.9894039735099338,0.6503311258278146,0.9894039735099338,0.05900458166341991,8.263649328289535,0.9961983760924124,0.1686521762983043,0.7641826523755472,1.3665050068893683,0.06049641205697049,ItemKNNCFRecommender_DiffusionAutoencoderRecommender_TwoLevelRec,{'n_items_to_rank': 11},30
0.12013052208835695,0.1531953873695861,0.10401606699341151,0.06317324190943702,0.07758932489743132,0.3023679373578961,0.13091493689561662,0.11149404043741828,0.5873493975903614,0.4293844026901252,0.02490006462659024,0.3994024040625022,0.9538667697288458,0.995370715346885,0.17692505794488797,0.1403553953129024,0.8550090136492403,0.9894039735099338,0.5811258278145696,0.9894039735099338,0.05626679391786163,8.201788287431068,0.9961840383407033,0.1608267863283338,0.7584620400402557,1.4318827151468996,0.05999248883660865,ItemKNNCFRecommender_DiffusionAutoencoderRecommender_TwoLevelRec,{'n_items_to_rank': 11},40
