PRECISION,PRECISION_RECALL_MIN_DEN,RECALL,MAP,MAP_MIN_DEN,MRR,NDCG,F1,HIT_RATE,ARHR_ALL_HITS,NOVELTY,AVERAGE_POPULARITY,DIVERSITY_MEAN_INTER_LIST,DIVERSITY_HERFINDAHL,COVERAGE_ITEM,COVERAGE_ITEM_HIT,ITEMS_IN_GT,COVERAGE_USER,COVERAGE_USER_HIT,USERS_IN_GT,DIVERSITY_GINI,SHANNON_ENTROPY,RATIO_DIVERSITY_HERFINDAHL,RATIO_DIVERSITY_GINI,RATIO_SHANNON_ENTROPY,RATIO_AVERAGE_POPULARITY,RATIO_NOVELTY,RECOMMENDER,PARAMS,TIMESTEPS
0.25482565181359884,0.3111844866237403,0.1748830800635905,0.1773751489012226,0.20426519161912565,0.5028443801661694,0.25005818101467453,0.2074181489107409,0.7799531459170014,0.8038092183548969,0.021390804577381534,0.4591778290604822,0.9578407549304612,0.9945060139663119,0.20190574298223024,0.17512232809683234,0.8550090136492403,0.9894039735099338,0.7716887417218543,0.9894039735099338,0.05550835818558596,8.150910696693376,0.9953186304077827,0.15865895743734465,0.7537571244888048,1.6461813697733583,0.0515375210490114,DiffusionAutoencoderRecommender_ItemKNNCFRecommender_TwoLevelRec,{'n_items_to_rank': 11},1
0.24441071162958314,0.29718125146086694,0.1664936249023731,0.17050946394969196,0.19616295294240668,0.49821229361892166,0.24180865328520812,0.1980647159269549,0.7632195448460509,0.7887412746223005,0.02152356677518563,0.46050147203984443,0.9540640553847188,0.9940982274224224,0.1941797579191347,0.17177440123615761,0.8550090136492403,0.9894039735099338,0.7551324503311259,0.9894039735099338,0.052841829108056064,8.073570553404657,0.9949105106592212,0.15103724537007768,0.7466050790079843,1.6509267130259184,0.05185738908104777,DiffusionAutoencoderRecommender_ItemKNNCFRecommender_TwoLevelRec,{'n_items_to_rank': 11},2
0.2397825428698877,0.2904263216888681,0.1618202399061279,0.16723466536107423,0.19205611962420968,0.49426721436008714,0.23679305792632152,0.1932340624947678,0.7578647925033467,0.7788471345700255,0.021580518068942314,0.4593869562240451,0.9525090571490984,0.9939270280818049,0.1928920937419521,0.1746072624259593,0.8550090136492403,0.9894039735099338,0.7498344370860928,0.9894039735099338,0.05197104040213319,8.046443485898969,0.9947391714306624,0.1485482791540707,0.744096497923027,1.646931103795306,0.051994603578526616,DiffusionAutoencoderRecommender_ItemKNNCFRecommender_TwoLevelRec,{'n_items_to_rank': 11},3
0.2353857227853175,0.28544727853211477,0.15951178216244602,0.16412180459998144,0.18888163368283734,0.4920765734897273,0.23334797466674542,0.19015970304521476,0.7511713520749665,0.7718937920996158,0.02167249026382618,0.45418486973788963,0.9532321475581546,0.9940464183450111,0.19057429822302344,0.1746072624259593,0.8550090136492403,0.9894039735099338,0.7432119205298013,0.9894039735099338,0.052955860950681964,8.073399167221497,0.9948586592483222,0.15136318138867141,0.7465892300358384,1.628281296867605,0.052216195006404134,DiffusionAutoencoderRecommender_ItemKNNCFRecommender_TwoLevelRec,{'n_items_to_rank': 11},4
0.2324760682943376,0.282199100635342,0.1585152388644776,0.16138308095593037,0.1861203968315101,0.4902761176983075,0.23096517089790486,0.18850035190671477,0.7515060240963856,0.7661035677099939,0.021761779661001575,0.44861482577797424,0.9543819601978345,0.9942151878081109,0.19469482359000773,0.1758949266031419,0.8550090136492403,0.9894039735099338,0.7435430463576159,0.9894039735099338,0.05414600394569236,8.107828257705135,0.9950275666138968,0.15476495461637862,0.7497730671808386,1.6083123392757446,0.05243132268754084,DiffusionAutoencoderRecommender_ItemKNNCFRecommender_TwoLevelRec,{'n_items_to_rank': 11},5
0.21755381313613942,0.2644926265910166,0.1512552502915015,0.14961566962609796,0.1735861047279736,0.48316506767812145,0.22071409866347952,0.17844548695172396,0.7361111111111112,0.7419456928242081,0.022202569332179834,0.4206173328033045,0.9596553130233626,0.9949690880964561,0.19495235642544426,0.17409219675508628,0.8550090136492403,0.9894039735099338,0.7283112582781457,0.9894039735099338,0.05903905052113469,8.246871070072856,0.9957820829183958,0.16875069827243294,0.7626310795344332,1.5079395677297756,0.05349333075153659,DiffusionAutoencoderRecommender_ItemKNNCFRecommender_TwoLevelRec,{'n_items_to_rank': 11},10
0.20110979632816828,0.2447332318692729,0.14224836650821568,0.1371494268941892,0.16000972421853332,0.46987194810990063,0.2084365703099358,0.16663381339277417,0.714524765729585,0.7092749968126494,0.022558512227719225,0.403949754794606,0.9597310245164759,0.9950661036037809,0.1954674220963173,0.17074426989441155,0.8550090136492403,0.9894039735099338,0.706953642384106,0.9894039735099338,0.060188826683675756,8.274490774676686,0.9958791776976356,0.17203709140669152,0.7651852173352385,1.4481852532557866,0.05435091487862009,DiffusionAutoencoderRecommender_ItemKNNCFRecommender_TwoLevelRec,{'n_items_to_rank': 11},15
0.18385400065872004,0.22370228267567382,0.13261669988807415,0.12379835653397168,0.1452808912436509,0.45408167059773563,0.19578020831093088,0.1540876345674475,0.6902610441767069,0.6703733585134222,0.022973669002649473,0.38804829437551197,0.9606196221426851,0.9952767063366694,0.191346896729333,0.16533608035024466,0.8550090136492403,0.9894039735099338,0.6829470198675497,0.9894039735099338,0.06068017761809623,8.293834818324614,0.9960899525151983,0.1734415146240091,0.7669740617059618,1.391177518479783,0.05535116482009407,DiffusionAutoencoderRecommender_ItemKNNCFRecommender_TwoLevelRec,{'n_items_to_rank': 11},20
0.14754534009052292,0.18089600465353434,0.11240658737993253,0.09660905840439968,0.11443563308516645,0.402256180807888,0.16159493250031426,0.12760104012132925,0.6213186077643909,0.5681735540043796,0.02380666637220184,0.36151179137129313,0.956073196551898,0.9949560322296938,0.18387844450167395,0.14859644604687097,0.8550090136492403,0.9894039735099338,0.6147350993377484,0.9894039735099338,0.05620399865289752,8.187406871767399,0.9957690163836114,0.1606472992817543,0.7571321157017248,1.296042487779671,0.05735813091207879,DiffusionAutoencoderRecommender_ItemKNNCFRecommender_TwoLevelRec,{'n_items_to_rank': 11},30
0.1135433931493187,0.14223155850916985,0.09288190920416271,0.07248581290813744,0.08837885603259588,0.3411889621979973,0.13215909637107828,0.1021786284238397,0.5314591700133868,0.4613070668919076,0.02417912717688381,0.3655407783611116,0.9559359698207053,0.9951151622780572,0.1746072624259593,0.1377800669585372,0.8550090136492403,0.9894039735099338,0.5258278145695364,0.9894039735099338,0.054228796618621046,8.148214294237206,0.9959282764580298,0.15500160004419686,0.7535077741232498,1.310486659300907,0.05825551214389679,DiffusionAutoencoderRecommender_ItemKNNCFRecommender_TwoLevelRec,{'n_items_to_rank': 11},40
