PRECISION,PRECISION_RECALL_MIN_DEN,RECALL,MAP,MAP_MIN_DEN,MRR,NDCG,F1,HIT_RATE,ARHR_ALL_HITS,NOVELTY,AVERAGE_POPULARITY,DIVERSITY_MEAN_INTER_LIST,DIVERSITY_HERFINDAHL,COVERAGE_ITEM,COVERAGE_ITEM_HIT,ITEMS_IN_GT,COVERAGE_USER,COVERAGE_USER_HIT,USERS_IN_GT,DIVERSITY_GINI,SHANNON_ENTROPY,RATIO_DIVERSITY_HERFINDAHL,RATIO_DIVERSITY_GINI,RATIO_SHANNON_ENTROPY,RATIO_AVERAGE_POPULARITY,RATIO_NOVELTY,hyperparams
0.17902766135792492,0.2327004084673817,0.1570602497085047,0.09566391250548849,0.11838063535463503,0.4043485144826294,0.20916611725999482,0.16732603745481103,0.7527242246437552,0.6110166447132134,0.024118467379244314,0.47803573687625633,0.9426688434603148,0.9942510810125283,0.16688127736286376,0.1390677311357198,0.8532062838011847,0.9875827814569537,0.7433774834437086,0.9875827814569537,0.048920039053766254,7.989093790472193,0.9950640880026758,0.13989338731271245,0.7388441053665478,1.7305350762956972,0.06537755768961331,{'cutoff': 70}
0.17874266554903984,0.23229653135352965,0.1567336205020761,0.0955612368445563,0.11822344930334937,0.40421320134647803,0.2088824775607764,0.167016187280815,0.7518860016764459,0.6105415186471398,0.02410372907731537,0.47966082155558526,0.941914476521043,0.9941756569651551,0.16559361318568117,0.1390677311357198,0.8532062838011847,0.9875827814569537,0.7425496688741722,0.9875827814569537,0.04834636132675762,7.971735453282597,0.9949886022804612,0.13825287920991042,0.73723877872402,1.7364180382221557,0.06533760680179547,{'cutoff': 118}
0.1787259010896936,0.23199869609760565,0.15637353416459812,0.0954872603414097,0.11807609257263434,0.4037893000172959,0.20867036793721194,0.16680422501422193,0.7512154233025985,0.6100843545017947,0.02409745529878035,0.48033415456734163,0.9415888625972094,0.9941431010315132,0.16404841617306207,0.1388101983002833,0.8532062838011847,0.9875827814569537,0.741887417218543,0.9875827814569537,0.0481042953100087,7.964262080823925,0.9949560197255742,0.1375606590953867,0.7365476293479939,1.7388555681074451,0.06532060056704368,{'cutoff': 180}
0.1787929589270784,0.2322911427773113,0.15667388696592804,0.09559012892667552,0.11824524801072464,0.40414807275243086,0.20887169878384543,0.16700421028299817,0.7515507124895222,0.6105669314386887,0.024104301105560937,0.4795944190065138,0.9419469372816952,0.9941789024970332,0.1658511460211177,0.1390677311357198,0.8532062838011847,0.9875827814569537,0.7422185430463576,0.9875827814569537,0.04838027871129477,7.972790585264705,0.9949918504662364,0.13834987050230238,0.7373363590085691,1.7361776546452403,0.06533915738994175,{'cutoff': 112}
0.1789606035205402,0.23259237084048398,0.156937040149738,0.09565826447930398,0.1183513419803979,0.4043401322529563,0.20904674865783116,0.1672268201291315,0.7522212908633696,0.6109167897390918,0.024110931676416893,0.4788749306410662,0.9422778470206542,0.9942119879234063,0.16636621169199073,0.1390677311357198,0.8532062838011847,0.9875827814569537,0.7428807947019868,0.9875827814569537,0.04863148662425771,7.980335237145983,0.9950249629468249,0.13906823309039268,0.7380341004190121,1.7335730379663077,0.06535713077613724,{'cutoff': 85}
0.17911148365465615,0.23395787596961076,0.1588723421280782,0.0956246158144735,0.1186347354719101,0.4062653840524752,0.209831702031244,0.16838593293243834,0.7575859178541492,0.6128991205311465,0.024173109579249855,0.47256760466941145,0.9451557233875452,0.994499727314054,0.17769765645119753,0.14447592067988668,0.8532062838011847,0.9875827814569537,0.7481788079470199,0.9875827814569537,0.051193608787270056,8.054854808355358,0.9953129376242532,0.14639496371092306,0.7449257889341916,1.710739914855253,0.06552567545874752,{'cutoff': 31}
0.1788600167644631,0.23231722082518316,0.15663704664290562,0.0955798507164812,0.11819298333564535,0.40410203701486097,0.20886459609751873,0.16701251870254522,0.7517183570829841,0.6105383919424207,0.024098130474622007,0.4802493736080779,0.9416380540859013,0.9941480193557136,0.1645634818439351,0.1388101983002833,0.8532062838011847,0.9875827814569537,0.7423841059602649,0.9875827814569537,0.04813079731319757,7.965174920622687,0.9949609420715274,0.13763644511413026,0.736632050225023,1.7385486529283276,0.06532243075578845,{'cutoff': 170}
0.1789103101425016,0.23242266395242,0.1567718739604452,0.09563750182945494,0.11827143859779116,0.404260301494165,0.20898202095277352,0.1671110706505809,0.7522212908633696,0.6107824079617927,0.024102006573999905,0.47984071033252884,0.9418359050643621,0.994167801136695,0.16507854751480813,0.1388101983002833,0.8532062838011847,0.9875827814569537,0.7428807947019868,0.9875827814569537,0.048278353906196725,7.96966213785087,0.9949807400282279,0.13805840290513463,0.7370470352139958,1.7370692527952898,0.06533293763861414,{'cutoff': 129}
0.1787929589270784,0.23228508894476962,0.15666922320389504,0.09555130456765004,0.11819459468149687,0.4041648372117769,0.2088298266633653,0.1670015607213507,0.7518860016764459,0.6105111164331668,0.024098322133108824,0.4802558658163665,0.9416438052736649,0.9941485943780743,0.16507854751480813,0.1388101983002833,0.8532062838011847,0.9875827814569537,0.7425496688741722,0.9875827814569537,0.0481570748694539,7.965900615764096,0.9949615175640885,0.13771158929688446,0.7366991636663701,1.738572155343104,0.06532295028149385,{'cutoff': 159}
0.17886001676446314,0.23230744155723126,0.15663588070751264,0.09558444098511167,0.11821676767475117,0.4041414201891981,0.2088396717449073,0.16701185594439255,0.7520536462699078,0.6105372610066712,0.024097716879230985,0.4803054675011856,0.941623633952359,0.9941465775841051,0.1643059490084986,0.1388101983002833,0.8532062838011847,0.9875827814569537,0.7427152317880795,0.9875827814569537,0.048122579102436724,7.964837954274569,0.9949594991209707,0.1376129440425199,0.7366008870409945,1.7387517181849612,0.06532130962913842,{'cutoff': 170}
