PRECISION,PRECISION_RECALL_MIN_DEN,RECALL,MAP,MAP_MIN_DEN,MRR,NDCG,F1,HIT_RATE,ARHR_ALL_HITS,NOVELTY,AVERAGE_POPULARITY,DIVERSITY_MEAN_INTER_LIST,DIVERSITY_HERFINDAHL,COVERAGE_ITEM,COVERAGE_ITEM_HIT,ITEMS_IN_GT,COVERAGE_USER,COVERAGE_USER_HIT,USERS_IN_GT,DIVERSITY_GINI,SHANNON_ENTROPY,RATIO_DIVERSITY_HERFINDAHL,RATIO_DIVERSITY_GINI,RATIO_SHANNON_ENTROPY,RATIO_AVERAGE_POPULARITY,RATIO_NOVELTY,RECOMMENDER,PARAMS
0.1759705488621191,0.2227496626718511,0.14284919587615935,0.09735335521982132,0.11704921490572992,0.37896838677461075,0.1844134236486737,0.15768942681687098,0.7136880856760375,0.5864209483436423,0.023581409768090963,0.5439927134506137,0.9123646608750203,0.9912211989412357,0.1318568117434973,0.10533092969353593,0.8550090136492403,0.9894039735099338,0.7061258278145696,0.9894039735099338,0.03144033394132659,7.355155553988279,0.9920311313419274,0.08986557642247404,0.6801695058186727,1.9502480596834346,0.056815413272179045,ItemKNNCFRecommender_DiffusionAutoencoderRecommender_TwoLevelRec,{'n_items_to_rank': 18}
0.25772766993901036,0.32077357047236227,0.18430926460097266,0.16658838809613982,0.19131904784355402,0.4498802750685289,0.23887787947960984,0.21492139503326776,0.8008701472556894,0.7320004223242199,0.021822878425721403,0.4655041727282211,0.9572382500714153,0.9945972289950596,0.2959052279165594,0.20396600566572237,0.8550090136492403,0.9894039735099338,0.7923841059602649,0.9894039735099338,0.06987308565309396,8.403318474010868,0.995409919968842,0.19971750714703912,0.7770985850334069,1.6688617093401095,0.05257852981392197,SLIMElasticNetRecommender_DiffusionAutoencoderRecommender_TwoLevelRec,{'n_items_to_rank': 12}
0.23350843851596706,0.29597649858693903,0.18552308619062605,0.13922974009500616,0.16420481086603922,0.434800577973269,0.2230754148809021,0.20676824348893497,0.7920013386880856,0.7182442733898599,0.024075396162757466,0.4154230313497762,0.9675824693474037,0.9965375127208105,0.2778779294360031,0.23564254442441412,0.8550090136492403,0.9894039735099338,0.7836092715231788,0.9894039735099338,0.08581318383550796,8.786973011413949,0.9973517891113068,0.24527892243183566,0.8125771164111758,1.489317670633218,0.05800558983243663,IALSRecommender_DiffusionAutoencoderRecommender_TwoLevelRec,{'n_items_to_rank': 16}
